"resource.type","CELEX","url","work","type","date","force","eurovoc","citationcelex","labels","MT"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","31979L0409","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","31979L0409","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","31999D0468","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","31999D0468","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","32003L0004","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","32003L0004","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","32007L0002","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","32007L0002","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","31991L0271","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","31991L0271","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","31998D0392","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","31998D0392","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","31977D0585","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","31977D0585","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","32002D1600","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","32002D1600","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","31983D0101","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","31983D0101","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","32006L0007","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","32006L0007","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","31999D0802","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","31999D0802","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","31998D0249","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","31998D0249","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","31994D0157","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","31994D0157","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","31999D0801","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","31999D0801","marine ecosystem","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/5742","31993D0626","marine environment","5211 natural environment"
"DIR","32008L0056","http://publications.europa.eu/resource/celex/32008L0056","http://publications.europa.eu/resource/cellar/6a6b2a43-24c4-47b6-a602-40ca8c461a82","http://publications.europa.eu/resource/authority/resource-type/DIR","2008-06-17","true","http://eurovoc.europa.eu/6404","31993D0626","marine ecosystem","5211 natural environment"
"DIR","32013L0030","http://publications.europa.eu/resource/celex/32013L0030","http://publications.europa.eu/resource/cellar/31df3ef0-dff2-11e2-9165-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DIR","2013-06-12","true","http://eurovoc.europa.eu/2535","31989L0391","marine pollution","5216 deterioration of the environment"
"DIR","32013L0030","http://publications.europa.eu/resource/celex/32013L0030","http://publications.europa.eu/resource/cellar/31df3ef0-dff2-11e2-9165-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DIR","2013-06-12","true","http://eurovoc.europa.eu/2535","32011R0182","marine pollution","5216 deterioration of the environment"
"DIR","32013L0030","http://publications.europa.eu/resource/celex/32013L0030","http://publications.europa.eu/resource/cellar/31df3ef0-dff2-11e2-9165-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DIR","2013-06-12","true","http://eurovoc.europa.eu/2535","31992L0043","marine pollution","5216 deterioration of the environment"
"DIR","32013L0030","http://publications.europa.eu/resource/celex/32013L0030","http://publications.europa.eu/resource/cellar/31df3ef0-dff2-11e2-9165-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DIR","2013-06-12","true","http://eurovoc.europa.eu/2535","32008L0056","marine pollution","5216 deterioration of the environment"
"DIR","32013L0030","http://publications.europa.eu/resource/celex/32013L0030","http://publications.europa.eu/resource/cellar/31df3ef0-dff2-11e2-9165-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DIR","2013-06-12","true","http://eurovoc.europa.eu/2535","32008L0099","marine pollution","5216 deterioration of the environment"
"DIR","32013L0030","http://publications.europa.eu/resource/celex/32013L0030","http://publications.europa.eu/resource/cellar/31df3ef0-dff2-11e2-9165-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DIR","2013-06-12","true","http://eurovoc.europa.eu/2535","32009L0147","marine pollution","5216 deterioration of the environment"
"DIR","32013L0030","http://publications.europa.eu/resource/celex/32013L0030","http://publications.europa.eu/resource/cellar/31df3ef0-dff2-11e2-9165-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DIR","2013-06-12","true","http://eurovoc.europa.eu/2535","32003L0004","marine pollution","5216 deterioration of the environment"
"DIR","32013L0030","http://publications.europa.eu/resource/celex/32013L0030","http://publications.europa.eu/resource/cellar/31df3ef0-dff2-11e2-9165-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DIR","2013-06-12","true","http://eurovoc.europa.eu/2535","32002R1406","marine pollution","5216 deterioration of the environment"
"DIR","32013L0030","http://publications.europa.eu/resource/celex/32013L0030","http://publications.europa.eu/resource/cellar/31df3ef0-dff2-11e2-9165-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DIR","2013-06-12","true","http://eurovoc.europa.eu/2535","32003L0035","marine pollution","5216 deterioration of the environment"
"DIR","32013L0030","http://publications.europa.eu/resource/celex/32013L0030","http://publications.europa.eu/resource/cellar/31df3ef0-dff2-11e2-9165-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DIR","2013-06-12","true","http://eurovoc.europa.eu/2535","32007D0779","marine pollution","5216 deterioration of the environment"
